iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
38,"(17, 9)","(18, 9)",West,"[((16, 9), 'West')]","['(9, 1)']","['(16, 9)', '(9, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",18,0,18
39,"(9, 1)","(10, 1)",West,"[((8, 1), 'West')]","['(16, 9)']","['(8, 1)', '(16, 9)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",18,0,18
40,"(16, 9)","(17, 9)",West,"[((15, 9), 'West')]","['(8, 1)']","['(15, 9)', '(8, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (16, 9), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",19,0,19
41,"(8, 1)","(9, 1)",West,"[((7, 1), 'West')]","['(15, 9)']","['(7, 1)', '(15, 9)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (16, 9), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (8, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",19,0,19
42,"(15, 9)","(16, 9)",West,"[((15, 8), 'South'), ((14, 9), 'West')]","['(7, 1)']","['(14, 9)', '(15, 8)', '(7, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (15, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (16, 9), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (8, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",20,0,20
43,"(7, 1)","(8, 1)",West,"[((6, 1), 'West')]","['(14, 9)', '(15, 8)']","['(6, 1)', '(14, 9)', '(15, 8)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (21, 9), (23, 9), (15, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (16, 9), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (8, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",20,0,20
44,"(15, 8)","(15, 9)",South,"[((15, 7), 'South')]","['(6, 1)', '(14, 9)']","['(15, 7)', '(6, 1)', '(14, 9)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (7, 1), (15, 8), (22, 1), (20, 1), (21, 9), (23, 9), (15, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (16, 9), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (8, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",21,0,21
45,"(14, 9)","(15, 9)",West,"[((13, 9), 'West')]","['(15, 7)', '(6, 1)']","['(13, 9)', '(15, 7)', '(6, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (7, 1), (15, 8), (22, 1), (20, 1), (21, 9), (23, 9), (15, 9), (14, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (16, 9), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (8, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",21,0,21
46,"(6, 1)","(7, 1)",West,"[((5, 1), 'West')]","['(13, 9)', '(15, 7)']","['(5, 1)', '(13, 9)', '(15, 7)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (7, 1), (15, 8), (22, 1), (20, 1), (21, 9), (23, 9), (15, 9), (14, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (6, 1), (15, 1), (16, 9), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (8, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",21,0,21
47,"(15, 7)","(15, 8)",South,[],"['(5, 1)', '(13, 9)']","['(5, 1)', '(13, 9)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (7, 1), (15, 8), (22, 1), (20, 1), (21, 9), (23, 9), (15, 9), (14, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (6, 1), (15, 1), (16, 9), (15, 7), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (8, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",22,0,22
48,"(13, 9)","(14, 9)",West,"[((12, 9), 'West')]","['(5, 1)']","['(12, 9)', '(5, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (7, 1), (15, 8), (22, 1), (20, 1), (21, 9), (23, 9), (15, 9), (14, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (6, 1), (15, 1), (16, 9), (15, 7), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (8, 1), (10, 1), (24, 9), (13, 9), (26, 9), (21, 1), (21, 7)]",22,0,22
49,"(5, 1)","(6, 1)",West,"[((4, 1), 'West')]","['(12, 9)']","['(4, 1)', '(12, 9)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (5, 1), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (7, 1), (15, 8), (22, 1), (20, 1), (21, 9), (23, 9), (15, 9), (14, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (6, 1), (15, 1), (16, 9), (15, 7), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (8, 1), (10, 1), (24, 9), (13, 9), (26, 9), (21, 1), (21, 7)]",22,0,22
