iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
55,"(22, 13)","(21, 13)",East,"[((23, 13), 'East')]","['(21, 11)', '(5, 7)', '(11, 5)', '(17, 11)', '(13, 7)', '(17, 7)']","['(23, 13)', '(21, 11)', '(5, 7)', '(11, 5)', '(17, 11)', '(13, 7)', '(17, 7)']",[55 states],19,0,19
56,"(17, 7)","(16, 7)",East,[],"['(23, 13)', '(21, 11)', '(5, 7)', '(11, 5)', '(17, 11)', '(13, 7)']","['(23, 13)', '(21, 11)', '(5, 7)', '(11, 5)', '(17, 11)', '(13, 7)']",[56 states],20,0,20
57,"(13, 7)","(14, 7)",West,[],"['(23, 13)', '(21, 11)', '(5, 7)', '(11, 5)', '(17, 11)']","['(23, 13)', '(21, 11)', '(5, 7)', '(11, 5)', '(17, 11)']",[57 states],20,0,20
58,"(17, 11)","(16, 11)",East,[],"['(23, 13)', '(21, 11)', '(5, 7)', '(11, 5)']","['(23, 13)', '(21, 11)', '(5, 7)', '(11, 5)']",[58 states],20,0,20
59,"(11, 5)","(11, 6)",South,"[((12, 5), 'East')]","['(23, 13)', '(21, 11)', '(5, 7)']","['(12, 5)', '(23, 13)', '(21, 11)', '(5, 7)']",[59 states],20,0,20
60,"(5, 7)","(6, 7)",West,"[((5, 8), 'North'), ((5, 6), 'South')]","['(12, 5)', '(23, 13)', '(21, 11)']","['(5, 6)', '(5, 8)', '(12, 5)', '(23, 13)', '(21, 11)']",[60 states],20,0,20
61,"(21, 11)","(20, 11)",East,"[((21, 10), 'South')]","['(5, 6)', '(5, 8)', '(12, 5)', '(23, 13)']","['(21, 10)', '(5, 6)', '(5, 8)', '(12, 5)', '(23, 13)']",[61 states],20,0,20
62,"(23, 13)","(22, 13)",East,"[((23, 12), 'South')]","['(21, 10)', '(5, 6)', '(5, 8)', '(12, 5)']","['(23, 12)', '(21, 10)', '(5, 6)', '(5, 8)', '(12, 5)']",[62 states],20,0,20
63,"(12, 5)","(11, 5)",East,"[((13, 5), 'East')]","['(23, 12)', '(21, 10)', '(5, 6)', '(5, 8)']","['(13, 5)', '(23, 12)', '(21, 10)', '(5, 6)', '(5, 8)']",[63 states],21,0,21
64,"(5, 8)","(5, 7)",North,"[((5, 9), 'North')]","['(13, 5)', '(23, 12)', '(21, 10)', '(5, 6)']","['(5, 9)', '(13, 5)', '(23, 12)', '(21, 10)', '(5, 6)']",[64 states],21,0,21
65,"(5, 6)","(5, 7)",South,"[((5, 5), 'South')]","['(5, 9)', '(13, 5)', '(23, 12)', '(21, 10)']","['(5, 5)', '(5, 9)', '(13, 5)', '(23, 12)', '(21, 10)']",[65 states],21,0,21
66,"(21, 10)","(21, 11)",South,"[((21, 9), 'South'), ((22, 10), 'East')]","['(5, 5)', '(5, 9)', '(13, 5)', '(23, 12)']","['(22, 10)', '(21, 9)', '(5, 5)', '(5, 9)', '(13, 5)', '(23, 12)']",[66 states],21,0,21
67,"(23, 12)","(23, 13)",South,"[((23, 11), 'South')]","['(22, 10)', '(21, 9)', '(5, 5)', '(5, 9)', '(13, 5)']","['(23, 11)', '(22, 10)', '(21, 9)', '(5, 5)', '(5, 9)', '(13, 5)']",[67 states],21,0,21
68,"(13, 5)","(12, 5)",East,"[((14, 5), 'East')]","['(23, 11)', '(22, 10)', '(21, 9)', '(5, 5)', '(5, 9)']","['(14, 5)', '(23, 11)', '(22, 10)', '(21, 9)', '(5, 5)', '(5, 9)']",[68 states],22,0,22
69,"(5, 9)","(5, 8)",North,[],"['(14, 5)', '(23, 11)', '(22, 10)', '(21, 9)', '(5, 5)']","['(14, 5)', '(23, 11)', '(22, 10)', '(21, 9)', '(5, 5)']",[69 states],22,0,22
70,"(5, 5)","(5, 6)",South,"[((6, 5), 'East')]","['(14, 5)', '(23, 11)', '(22, 10)', '(21, 9)']","['(6, 5)', '(14, 5)', '(23, 11)', '(22, 10)', '(21, 9)']",[70 states],22,0,22
71,"(21, 9)","(21, 10)",South,"[((21, 8), 'South')]","['(6, 5)', '(14, 5)', '(23, 11)', '(22, 10)']","['(21, 8)', '(6, 5)', '(14, 5)', '(23, 11)', '(22, 10)']",[71 states],22,0,22
72,"(22, 10)","(21, 10)",East,[],"['(21, 8)', '(6, 5)', '(14, 5)', '(23, 11)']","['(21, 8)', '(6, 5)', '(14, 5)', '(23, 11)']",[72 states],22,0,22
