iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
58,"(15, 7)","(15, 8)",South,[],"['(13, 9)', '(10, 3)']","['(13, 9)', '(10, 3)']",[58 states],22,20,42
59,"(13, 9)","(14, 9)",West,"[((12, 9), 'West', 23, 19, 42)]","['(10, 3)']","['(12, 9)', '(10, 3)']",[59 states],22,20,42
60,"(12, 9)","(13, 9)",West,"[((11, 9), 'West', 24, 18, 42)]","['(10, 3)']","['(11, 9)', '(10, 3)']",[60 states],23,19,42
61,"(11, 9)","(12, 9)",West,"[((10, 9), 'West', 25, 17, 42)]","['(10, 3)']","['(10, 9)', '(10, 3)']",[61 states],24,18,42
62,"(10, 9)","(11, 9)",West,"[((9, 9), 'West', 26, 16, 42)]","['(10, 3)']","['(9, 9)', '(10, 3)']",[62 states],25,17,42
63,"(9, 9)","(10, 9)",West,"[((9, 8), 'South', 27, 15, 42), ((8, 9), 'West', 27, 15, 42)]","['(10, 3)']","['(9, 8)', '(10, 3)', '(8, 9)']",[63 states],26,16,42
64,"(9, 8)","(9, 9)",South,"[((9, 7), 'South', 28, 14, 42)]","['(8, 9)', '(10, 3)']","['(8, 9)', '(10, 3)', '(9, 7)']",[64 states],27,15,42
65,"(8, 9)","(9, 9)",West,"[((7, 9), 'West', 28, 14, 42)]","['(9, 7)', '(10, 3)']","['(9, 7)', '(10, 3)', '(7, 9)']",[65 states],27,15,42
66,"(9, 7)","(9, 8)",South,[],"['(7, 9)', '(10, 3)']","['(7, 9)', '(10, 3)']",[66 states],28,14,42
67,"(7, 9)","(8, 9)",West,"[((6, 9), 'West', 29, 13, 42)]","['(10, 3)']","['(6, 9)', '(10, 3)']",[67 states],28,14,42
68,"(6, 9)","(7, 9)",West,"[((5, 9), 'West', 30, 12, 42)]","['(10, 3)']","['(5, 9)', '(10, 3)']",[68 states],29,13,42
69,"(5, 9)","(6, 9)",West,"[((5, 8), 'South', 31, 11, 42), ((4, 9), 'West', 31, 11, 42)]","['(10, 3)']","['(5, 8)', '(10, 3)', '(4, 9)']",[69 states],30,12,42
70,"(5, 8)","(5, 9)",South,"[((5, 7), 'South', 32, 10, 42)]","['(4, 9)', '(10, 3)']","['(4, 9)', '(10, 3)', '(5, 7)']",[70 states],31,11,42
71,"(4, 9)","(5, 9)",West,"[((3, 9), 'West', 32, 10, 42)]","['(5, 7)', '(10, 3)']","['(5, 7)', '(10, 3)', '(3, 9)']",[71 states],31,11,42
72,"(5, 7)","(5, 8)",South,[],"['(3, 9)', '(10, 3)']","['(3, 9)', '(10, 3)']",[72 states],32,10,42
73,"(3, 9)","(4, 9)",West,"[((2, 9), 'West', 33, 9, 42)]","['(10, 3)']","['(2, 9)', '(10, 3)']",[73 states],32,10,42
74,"(2, 9)","(3, 9)",West,"[((1, 9), 'West', 34, 8, 42)]","['(10, 3)']","['(1, 9)', '(10, 3)']",[74 states],33,9,42
75,"(1, 9)","(2, 9)",West,"[((1, 8), 'South', 35, 7, 42)]","['(10, 3)']","['(1, 8)', '(10, 3)']",[75 states],34,8,42
76,"(1, 8)","(1, 9)",South,"[((1, 7), 'South', 36, 6, 42)]","['(10, 3)']","['(1, 7)', '(10, 3)']",[76 states],35,7,42
