iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
47,"(15, 7)","(16, 7)",West,"[((15, 8), 'North', 15.652475842498529), ((14, 7), 'West', 14.317821063276353)]","['(18, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(14, 7)', '(15, 8)', '(25, 4)', '(23, 2)', '(18, 5)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)', '(31, 6)']","[(31, 5), (34, 1), (28, 3), (17, 3), (17, 6), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (16, 7), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (17, 5), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (15, 7), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (17, 1), (17, 7), (33, 3), (35, 3), (24, 3), (13, 3), (16, 5), (26, 3), (15, 3), (29, 5), (31, 2)]",34,15.231546211727817,15.231546211727817
48,"(14, 7)","(15, 7)",West,"[((13, 7), 'West', 13.416407864998739)]","['(15, 8)', '(18, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","['(13, 7)', '(15, 8)', '(25, 4)', '(23, 2)', '(18, 5)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)', '(31, 6)']","[(31, 5), (34, 1), (14, 7), (28, 3), (17, 3), (17, 6), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (16, 7), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (17, 5), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (15, 7), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (17, 1), (17, 7), (33, 3), (35, 3), (24, 3), (13, 3), (16, 5), (26, 3), (15, 3), (29, 5), (31, 2)]",35,14.317821063276353,14.317821063276353
49,"(13, 7)","(14, 7)",West,[],"['(15, 8)', '(18, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","['(15, 8)', '(18, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (14, 7), (28, 3), (17, 3), (17, 6), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (16, 7), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (17, 5), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (13, 7), (15, 4), (16, 3), (15, 1), (15, 7), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (17, 1), (17, 7), (33, 3), (35, 3), (24, 3), (13, 3), (16, 5), (26, 3), (15, 3), (29, 5), (31, 2)]",36,13.416407864998739,13.416407864998739
50,"(15, 8)","(15, 7)",North,"[((15, 9), 'North', 16.1245154965971)]","['(18, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(15, 9)', '(18, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (14, 7), (28, 3), (17, 3), (17, 6), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (16, 7), (15, 5), (29, 4), (15, 8), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (17, 5), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (13, 7), (15, 4), (16, 3), (15, 1), (15, 7), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (17, 1), (17, 7), (33, 3), (35, 3), (24, 3), (13, 3), (16, 5), (26, 3), (15, 3), (29, 5), (31, 2)]",35,15.652475842498529,15.652475842498529
51,"(15, 9)","(15, 8)",North,"[((15, 10), 'North', 16.64331697709324)]","['(18, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(15, 10)', '(18, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[51 states],36,16.1245154965971,16.1245154965971
52,"(15, 10)","(15, 9)",North,"[((15, 11), 'North', 17.204650534085253)]","['(18, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(15, 11)', '(18, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[52 states],37,16.64331697709324,16.64331697709324
53,"(15, 11)","(15, 10)",North,"[((15, 12), 'North', 17.804493814764857)]","['(18, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(18, 5)', '(15, 12)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[53 states],38,17.204650534085253,17.204650534085253
54,"(18, 5)","(17, 5)",East,"[((19, 5), 'East', 18.439088914585774)]","['(15, 12)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(15, 12)', '(19, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[54 states],31,17.46424919657298,17.46424919657298
55,"(15, 12)","(15, 11)",North,"[((15, 13), 'North', 18.439088914585774)]","['(19, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(19, 5)', '(15, 13)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[55 states],39,17.804493814764857,17.804493814764857
56,"(19, 5)","(18, 5)",East,[],"['(15, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(15, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[56 states],32,18.439088914585774,18.439088914585774
57,"(15, 13)","(15, 12)",North,"[((16, 13), 'East', 19.209372712298546), ((14, 13), 'West', 17.69180601295413)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(14, 13)', '(16, 13)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[57 states],40,18.439088914585774,18.439088914585774
58,"(14, 13)","(15, 13)",West,[],"['(16, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(16, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[58 states],41,17.69180601295413,17.69180601295413
59,"(16, 13)","(15, 13)",East,"[((17, 13), 'East', 20.0)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(17, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[59 states],41,19.209372712298546,19.209372712298546
60,"(17, 13)","(16, 13)",East,"[((17, 12), 'South', 19.4164878389476), ((18, 13), 'East', 20.808652046684813)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(17, 12)', '(18, 13)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[60 states],42,20.0,20.0
61,"(17, 12)","(17, 13)",South,"[((17, 11), 'South', 18.867962264113206)]","['(18, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(17, 11)', '(18, 13)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[61 states],43,19.4164878389476,19.4164878389476
62,"(17, 11)","(17, 12)",South,"[((17, 10), 'South', 18.35755975068582)]","['(18, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(17, 10)', '(18, 13)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[62 states],44,18.867962264113206,18.867962264113206
63,"(17, 10)","(17, 11)",South,"[((17, 9), 'South', 17.88854381999832)]","['(18, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(17, 9)', '(18, 13)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[63 states],45,18.35755975068582,18.35755975068582
64,"(17, 9)","(17, 10)",South,"[((18, 9), 'East', 18.788294228055936)]","['(18, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(18, 9)', '(18, 13)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[64 states],46,17.88854381999832,17.88854381999832
65,"(18, 9)","(17, 9)",East,"[((19, 9), 'East', 19.697715603592208)]","['(18, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(19, 9)', '(18, 13)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[65 states],47,18.788294228055936,18.788294228055936
66,"(19, 9)","(18, 9)",East,"[((19, 8), 'South', 19.313207915827967)]","['(18, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(19, 8)', '(18, 13)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[66 states],48,19.697715603592208,19.697715603592208
67,"(19, 8)","(19, 9)",South,"[((19, 7), 'South', 18.973665961010276)]","['(18, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(19, 7)', '(18, 13)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[67 states],49,19.313207915827967,19.313207915827967
68,"(19, 7)","(19, 8)",South,[],"['(18, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(18, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[68 states],50,18.973665961010276,18.973665961010276
69,"(18, 13)","(17, 13)",East,"[((19, 13), 'East', 21.633307652783937)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(19, 13)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[69 states],43,20.808652046684813,20.808652046684813
70,"(19, 13)","(18, 13)",East,"[((19, 12), 'South', 21.095023109728988), ((20, 13), 'East', 22.47220505424423)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(19, 12)', '(23, 2)', '(25, 4)', '(20, 13)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[70 states],44,21.633307652783937,21.633307652783937
71,"(19, 12)","(19, 13)",South,"[((19, 11), 'South', 20.591260281974)]","['(23, 2)', '(20, 13)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(19, 11)', '(23, 2)', '(25, 4)', '(20, 13)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[71 states],45,21.095023109728988,21.095023109728988
72,"(19, 11)","(19, 12)",South,[],"['(23, 2)', '(20, 13)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(23, 2)', '(20, 13)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[72 states],46,20.591260281974,20.591260281974
73,"(23, 2)","(23, 3)",South,"[((23, 1), 'South', 22.0)]","['(20, 13)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(23, 1)', '(20, 13)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[73 states],19,22.02271554554524,22.02271554554524
74,"(23, 1)","(23, 2)",South,"[((24, 1), 'East', 23.0), ((22, 1), 'West', 21.0)]","['(20, 13)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(22, 1)', '(20, 13)', '(25, 4)', '(24, 1)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[74 states],20,22.0,22.0
75,"(22, 1)","(23, 1)",West,"[((21, 1), 'West', 20.0)]","['(20, 13)', '(24, 1)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(21, 1)', '(20, 13)', '(25, 4)', '(24, 1)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[75 states],21,21.0,21.0
76,"(21, 1)","(22, 1)",West,"[((20, 1), 'West', 19.0)]","['(20, 13)', '(24, 1)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(20, 1)', '(20, 13)', '(25, 4)', '(24, 1)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[76 states],22,20.0,20.0
77,"(20, 1)","(21, 1)",West,"[((19, 1), 'West', 18.0)]","['(20, 13)', '(24, 1)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(19, 1)', '(20, 13)', '(25, 4)', '(24, 1)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[77 states],23,19.0,19.0
78,"(19, 1)","(20, 1)",West,[],"['(20, 13)', '(24, 1)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(20, 13)', '(24, 1)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[78 states],24,18.0,18.0
79,"(20, 13)","(19, 13)",East,"[((21, 13), 'East', 23.323807579381203)]","['(24, 1)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(24, 1)', '(21, 13)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[79 states],45,22.47220505424423,22.47220505424423
80,"(24, 1)","(23, 1)",East,"[((25, 1), 'East', 24.0)]","['(21, 13)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(21, 13)', '(25, 1)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[80 states],21,23.0,23.0
81,"(21, 13)","(20, 13)",East,"[((21, 14), 'North', 23.853720883753127), ((21, 12), 'South', 22.825424421026653)]","['(25, 1)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(21, 12)', '(21, 14)', '(25, 4)', '(25, 1)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[81 states],46,23.323807579381203,23.323807579381203
82,"(21, 12)","(21, 13)",South,"[((21, 11), 'South', 22.360679774997898)]","['(21, 14)', '(25, 1)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(21, 11)', '(21, 14)', '(25, 4)', '(25, 1)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[82 states],47,22.825424421026653,22.825424421026653
83,"(21, 11)","(21, 12)",South,"[((22, 11), 'East', 23.259406699226016)]","['(21, 14)', '(25, 1)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(22, 11)', '(21, 14)', '(25, 4)', '(25, 1)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[83 states],48,22.360679774997898,22.360679774997898
84,"(22, 11)","(21, 11)",East,"[((23, 11), 'East', 24.166091947189145)]","['(21, 14)', '(25, 1)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(21, 14)', '(25, 1)', '(25, 4)', '(23, 11)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[84 states],49,23.259406699226016,23.259406699226016
85,"(21, 14)","(21, 13)",North,"[((21, 15), 'North', 24.413111231467404)]","['(25, 1)', '(23, 11)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(25, 1)', '(23, 11)', '(25, 4)', '(21, 15)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']",[85 states],47,23.853720883753127,23.853720883753127
86,"(25, 1)","(24, 1)",East,[],"['(23, 11)', '(21, 15)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(23, 11)', '(21, 15)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']",[86 states],22,24.0,24.0
87,"(23, 11)","(22, 11)",East,"[((23, 12), 'North', 24.596747752497688), ((24, 11), 'East', 25.079872407968907)]","['(25, 4)', '(21, 15)', '(27, 2)', '(27, 4)', '(31, 6)', '(33, 4)', '(35, 4)']","['(25, 4)', '(21, 15)', '(27, 2)', '(23, 12)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(24, 11)']",[87 states],50,24.166091947189145,24.166091947189145
88,"(25, 4)","(25, 3)",North,"[((25, 5), 'North', 24.331050121192877)]","['(21, 15)', '(23, 12)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(25, 5)', '(21, 15)', '(27, 2)', '(23, 12)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(24, 11)']",[88 states],17,24.186773244895647,24.186773244895647
89,"(25, 5)","(25, 4)",North,"[((25, 6), 'North', 24.515301344262525), ((24, 5), 'West', 23.345235059857504)]","['(21, 15)', '(23, 12)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(24, 5)', '(21, 15)', '(27, 2)', '(23, 12)', '(25, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(24, 11)', '(31, 6)']",[89 states],18,24.331050121192877,24.331050121192877
90,"(24, 5)","(25, 5)",West,"[((23, 5), 'West', 22.360679774997898)]","['(21, 15)', '(25, 6)', '(27, 2)', '(23, 12)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(24, 11)']","['(23, 5)', '(21, 15)', '(27, 2)', '(23, 12)', '(25, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(24, 11)', '(31, 6)']",[90 states],19,23.345235059857504,23.345235059857504
91,"(23, 5)","(24, 5)",West,[],"['(21, 15)', '(25, 6)', '(27, 2)', '(23, 12)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(24, 11)']","['(21, 15)', '(25, 6)', '(27, 2)', '(23, 12)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(24, 11)']",[91 states],20,22.360679774997898,22.360679774997898
92,"(21, 15)","(21, 14)",North,"[((22, 15), 'East', 25.238858928247925)]","['(25, 6)', '(23, 12)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(25, 6)', '(23, 12)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']",[92 states],48,24.413111231467404,24.413111231467404
93,"(25, 6)","(25, 5)",North,"[((25, 7), 'North', 24.73863375370596)]","['(23, 12)', '(24, 11)', '(27, 2)', '(22, 15)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(23, 12)', '(25, 7)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']",[93 states],19,24.515301344262525,24.515301344262525
94,"(23, 12)","(23, 11)",North,"[((23, 13), 'North', 25.059928172283335)]","['(25, 7)', '(24, 11)', '(27, 2)', '(22, 15)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(25, 7)', '(23, 13)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']",[94 states],51,24.596747752497688,24.596747752497688
95,"(25, 7)","(25, 6)",North,"[((24, 7), 'West', 23.769728648009426)]","['(23, 13)', '(24, 11)', '(27, 2)', '(22, 15)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(24, 7)', '(23, 13)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']",[95 states],20,24.73863375370596,24.73863375370596
96,"(24, 7)","(25, 7)",West,"[((23, 7), 'West', 22.80350850198276)]","['(23, 13)', '(24, 11)', '(27, 2)', '(22, 15)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(23, 7)', '(23, 13)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']",[96 states],21,23.769728648009426,23.769728648009426
97,"(23, 7)","(24, 7)",West,"[((23, 8), 'North', 23.08679276123039), ((22, 7), 'West', 21.840329667841555)]","['(23, 13)', '(24, 11)', '(27, 2)', '(22, 15)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(22, 7)', '(23, 8)', '(27, 2)', '(24, 11)', '(23, 13)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)', '(31, 6)']",[97 states],22,22.80350850198276,22.80350850198276
98,"(22, 7)","(23, 7)",West,"[((21, 7), 'West', 20.8806130178211)]","['(23, 8)', '(23, 13)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']","['(21, 7)', '(23, 8)', '(27, 2)', '(24, 11)', '(23, 13)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)', '(31, 6)']",[98 states],23,21.840329667841555,21.840329667841555
99,"(21, 7)","(22, 7)",West,"[((21, 8), 'North', 21.18962010041709), ((21, 6), 'South', 20.615528128088304)]","['(23, 8)', '(23, 13)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']","['(21, 6)', '(21, 8)', '(27, 2)', '(24, 11)', '(23, 8)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)', '(31, 6)', '(23, 13)']",[99 states],24,20.8806130178211,20.8806130178211
100,"(21, 6)","(21, 7)",South,"[((21, 5), 'South', 20.396078054371138)]","['(21, 8)', '(23, 8)', '(27, 2)', '(24, 11)', '(23, 13)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)', '(31, 6)']","['(21, 5)', '(21, 8)', '(27, 2)', '(24, 11)', '(23, 8)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)', '(31, 6)', '(23, 13)']",[100 states],25,20.615528128088304,20.615528128088304
101,"(21, 5)","(21, 6)",South,[],"['(21, 8)', '(23, 8)', '(27, 2)', '(24, 11)', '(23, 13)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)', '(31, 6)']","['(21, 8)', '(23, 8)', '(27, 2)', '(24, 11)', '(23, 13)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)', '(31, 6)']",[101 states],26,20.396078054371138,20.396078054371138
102,"(21, 8)","(21, 7)",North,"[((21, 9), 'North', 21.540659228538015)]","['(23, 8)', '(23, 13)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']","['(21, 9)', '(23, 8)', '(27, 2)', '(24, 11)', '(23, 13)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)', '(31, 6)']",[102 states],25,21.18962010041709,21.18962010041709
103,"(21, 9)","(21, 8)",North,[],"['(23, 8)', '(23, 13)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']","['(23, 8)', '(23, 13)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']",[103 states],26,21.540659228538015,21.540659228538015
104,"(23, 8)","(23, 7)",North,"[((23, 9), 'North', 23.40939982143925)]","['(23, 13)', '(24, 11)', '(27, 2)', '(22, 15)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(23, 9)', '(23, 13)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']",[104 states],23,23.08679276123039,23.08679276123039
105,"(23, 9)","(23, 8)",North,"[((24, 9), 'East', 24.351591323771842)]","['(23, 13)', '(24, 11)', '(27, 2)', '(22, 15)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(24, 9)', '(23, 13)', '(27, 2)', '(24, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(22, 15)']",[105 states],24,23.40939982143925,23.40939982143925
106,"(24, 9)","(23, 9)",East,"[((25, 9), 'East', 25.298221281347036)]","['(23, 13)', '(24, 11)', '(27, 2)', '(22, 15)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(23, 13)', '(24, 11)', '(27, 2)', '(22, 15)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(25, 9)']",[106 states],25,24.351591323771842,24.351591323771842
107,"(23, 13)","(23, 12)",North,"[((24, 13), 'East', 25.942243542145693)]","['(24, 11)', '(22, 15)', '(27, 2)', '(25, 9)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(24, 11)', '(22, 15)', '(27, 2)', '(25, 9)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(24, 13)']",[107 states],52,25.059928172283335,25.059928172283335
108,"(24, 11)","(23, 11)",East,"[((25, 11), 'East', 26.0)]","['(22, 15)', '(25, 9)', '(27, 2)', '(24, 13)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(22, 15)', '(25, 9)', '(27, 2)', '(24, 13)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(25, 11)']",[108 states],51,25.079872407968907,25.079872407968907
109,"(22, 15)","(21, 15)",East,"[((23, 15), 'East', 26.076809620810597)]","['(25, 9)', '(24, 13)', '(27, 2)', '(25, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)']","['(25, 9)', '(24, 13)', '(27, 2)', '(25, 11)', '(31, 6)', '(33, 4)', '(35, 4)', '(27, 4)', '(23, 15)']",[109 states],49,25.238858928247925,25.238858928247925
