iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
59,"((1, 4), ((6, 6),))","((1, 5), ((6, 6),))",South,"[(((1, 3), ((6, 6),)), 'South')]","['((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))', '((6, 5), ((1, 6),))', '((1, 2), ((1, 1), (1, 6)))', '((3, 6), ((1, 6), (6, 6)))', '((2, 5), ((1, 6), (6, 6)))', '((1, 4), ((1, 6), (6, 6)))']","['((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))', '((6, 5), ((1, 6),))', '((1, 2), ((1, 1), (1, 6)))', '((3, 6), ((1, 6), (6, 6)))', '((2, 5), ((1, 6), (6, 6)))', '((1, 4), ((1, 6), (6, 6)))']",[59 states],10,0,10
60,"((1, 4), ((1, 6), (6, 6)))","((1, 5), ((1, 6), (6, 6)))",South,"[(((1, 3), ((1, 6), (6, 6))), 'South')]","['((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))', '((6, 5), ((1, 6),))', '((1, 2), ((1, 1), (1, 6)))', '((3, 6), ((1, 6), (6, 6)))', '((2, 5), ((1, 6), (6, 6)))']","['((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))', '((6, 5), ((1, 6),))', '((1, 2), ((1, 1), (1, 6)))', '((3, 6), ((1, 6), (6, 6)))', '((2, 5), ((1, 6), (6, 6)))']",[60 states],10,0,10
61,"((2, 5), ((1, 6), (6, 6)))","((1, 5), ((1, 6), (6, 6)))",East,"[(((3, 5), ((1, 6), (6, 6))), 'East')]","['((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))', '((6, 5), ((1, 6),))', '((1, 2), ((1, 1), (1, 6)))', '((3, 6), ((1, 6), (6, 6)))']","['((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))', '((6, 5), ((1, 6),))', '((1, 2), ((1, 1), (1, 6)))', '((3, 6), ((1, 6), (6, 6)))']",[61 states],10,0,10
62,"((3, 6), ((1, 6), (6, 6)))","((2, 6), ((1, 6), (6, 6)))",East,"[(((4, 6), ((1, 6), (6, 6))), 'East')]","['((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))', '((6, 5), ((1, 6),))', '((1, 2), ((1, 1), (1, 6)))']","['((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))', '((6, 5), ((1, 6),))', '((1, 2), ((1, 1), (1, 6)))']",[62 states],10,0,10
63,"((1, 2), ((1, 1), (1, 6)))","((1, 1), ((1, 1), (1, 6)))",North,"[(((1, 3), ((1, 1), (1, 6))), 'North')]","['((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))', '((6, 5), ((1, 6),))']","['((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))', '((6, 5), ((1, 6),))']",[63 states],10,0,10
64,"((6, 5), ((1, 6),))","((5, 5), ((1, 6),))",East,"[(((6, 4), ((1, 6),)), 'South')]","['((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))']","['((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))', '((6, 5), ((1, 6), (6, 6)))']",[64 states],10,0,10
65,"((6, 5), ((1, 6), (6, 6)))","((6, 6), ((1, 6), (6, 6)))",South,"[(((6, 4), ((1, 6), (6, 6))), 'South'), (((5, 5), ((1, 6), (6, 6))), 'West')]","['((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))']","['((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())', '((5, 6), ((1, 6), (6, 6)))']",[65 states],10,0,10
66,"((5, 6), ((1, 6), (6, 6)))","((6, 6), ((1, 6), (6, 6)))",West,[],"['((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())']","['((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))', '((4, 1), ())']",[66 states],10,0,10
67,"((4, 1), ())","((3, 1), ())",East,"[(((5, 1), ()), 'East')]","['((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))']","['((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))', '((1, 4), ((1, 1),))']",[67 states],10,0,10
68,"((1, 4), ((1, 1),))","((1, 3), ((1, 1),))",North,"[(((1, 5), ((1, 1),)), 'North')]","['((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))']","['((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))', '((3, 1), ((6, 6),))']",[68 states],10,0,10
69,"((3, 1), ((6, 6),))","((3, 2), ((6, 6),))",South,"[(((4, 1), ((6, 6),)), 'East')]","['((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))']","['((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))', '((1, 3), ((6, 6),))']",[69 states],11,0,11
70,"((1, 3), ((6, 6),))","((1, 4), ((6, 6),))",South,"[(((1, 2), ((6, 6),)), 'South')]","['((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))']","['((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))', '((1, 3), ((1, 6), (6, 6)))']",[70 states],11,0,11
71,"((1, 3), ((1, 6), (6, 6)))","((1, 4), ((1, 6), (6, 6)))",South,"[(((1, 2), ((1, 6), (6, 6))), 'South')]","['((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))']","['((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))', '((3, 5), ((1, 6), (6, 6)))']",[71 states],11,0,11
72,"((3, 5), ((1, 6), (6, 6)))","((2, 5), ((1, 6), (6, 6)))",East,"[(((4, 5), ((1, 6), (6, 6))), 'East')]","['((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))']","['((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))', '((4, 6), ((1, 6), (6, 6)))']",[72 states],11,0,11
73,"((4, 6), ((1, 6), (6, 6)))","((3, 6), ((1, 6), (6, 6)))",East,[],"['((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))']","['((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))', '((1, 3), ((1, 1), (1, 6)))']",[73 states],11,0,11
74,"((1, 3), ((1, 1), (1, 6)))","((1, 2), ((1, 1), (1, 6)))",North,"[(((1, 4), ((1, 1), (1, 6))), 'North')]","['((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))']","['((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))', '((6, 4), ((1, 6),))']",[74 states],11,0,11
75,"((6, 4), ((1, 6),))","((6, 5), ((1, 6),))",South,"[(((6, 3), ((1, 6),)), 'South')]","['((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))']","['((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))', '((6, 4), ((1, 6), (6, 6)))']",[75 states],11,0,11
76,"((6, 4), ((1, 6), (6, 6)))","((6, 5), ((1, 6), (6, 6)))",South,"[(((6, 3), ((1, 6), (6, 6))), 'South')]","['((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))']","['((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())', '((5, 5), ((1, 6), (6, 6)))']",[76 states],11,0,11
77,"((5, 5), ((1, 6), (6, 6)))","((6, 5), ((1, 6), (6, 6)))",West,[],"['((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())']","['((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))', '((5, 1), ())']",[77 states],11,0,11
78,"((5, 1), ())","((4, 1), ())",East,"[(((6, 1), ((6, 1),)), 'East')]","['((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))']","['((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))', '((1, 5), ((1, 1),))']",[78 states],11,0,11
79,"((1, 5), ((1, 1),))","((1, 4), ((1, 1),))",North,"[(((1, 6), ((1, 1), (1, 6))), 'North'), (((2, 5), ((1, 1),)), 'East')]","['((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))']","['((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))', '((4, 1), ((6, 6),))']",[79 states],11,0,11
80,"((4, 1), ((6, 6),))","((3, 1), ((6, 6),))",East,"[(((5, 1), ((6, 6),)), 'East')]","['((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))']","['((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))', '((1, 2), ((6, 6),))']",[80 states],12,0,12
81,"((1, 2), ((6, 6),))","((1, 3), ((6, 6),))",South,"[(((1, 1), ((1, 1), (6, 6))), 'South')]","['((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))']","['((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))', '((1, 2), ((1, 6), (6, 6)))']",[81 states],12,0,12
82,"((1, 2), ((1, 6), (6, 6)))","((1, 3), ((1, 6), (6, 6)))",South,"[(((1, 1), ((1, 1), (1, 6), (6, 6))), 'South')]","['((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))']","['((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))', '((4, 5), ((1, 6), (6, 6)))']",[82 states],12,0,12
83,"((4, 5), ((1, 6), (6, 6)))","((3, 5), ((1, 6), (6, 6)))",East,[],"['((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))']","['((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))', '((1, 4), ((1, 1), (1, 6)))']",[83 states],12,0,12
84,"((1, 4), ((1, 1), (1, 6)))","((1, 3), ((1, 1), (1, 6)))",North,"[(((1, 5), ((1, 1), (1, 6))), 'North')]","['((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))']","['((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))', '((6, 3), ((1, 6),))']",[84 states],12,0,12
85,"((6, 3), ((1, 6),))","((6, 4), ((1, 6),))",South,"[(((5, 3), ((1, 6),)), 'West')]","['((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))']","['((5, 3), ((1, 6),))', '((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))', '((6, 3), ((1, 6), (6, 6)))']",[85 states],12,0,12
86,"((6, 3), ((1, 6), (6, 6)))","((6, 4), ((1, 6), (6, 6)))",South,"[(((5, 3), ((1, 6), (6, 6))), 'West')]","['((5, 3), ((1, 6),))', '((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))']","['((5, 3), ((1, 6), (6, 6)))', '((5, 3), ((1, 6),))', '((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))', '((6, 1), ((6, 1),))']",[86 states],12,0,12
87,"((6, 1), ((6, 1),))","((5, 1), ())",East,"[(((5, 1), ((6, 1),)), 'West')]","['((5, 3), ((1, 6), (6, 6)))', '((5, 3), ((1, 6),))', '((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))']","['((5, 1), ((6, 1),))', '((5, 3), ((1, 6), (6, 6)))', '((5, 3), ((1, 6),))', '((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))', '((1, 6), ((1, 1), (1, 6)))']",[87 states],12,0,12
88,"((1, 6), ((1, 1), (1, 6)))","((1, 5), ((1, 1),))",North,"[(((2, 6), ((1, 1), (1, 6))), 'East')]","['((5, 1), ((6, 1),))', '((5, 3), ((1, 6), (6, 6)))', '((5, 3), ((1, 6),))', '((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))']","['((2, 6), ((1, 1), (1, 6)))', '((5, 1), ((6, 1),))', '((5, 3), ((1, 6), (6, 6)))', '((5, 3), ((1, 6),))', '((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))', '((2, 5), ((1, 1),))']",[88 states],12,0,12
89,"((2, 5), ((1, 1),))","((1, 5), ((1, 1),))",East,"[(((2, 6), ((1, 1),)), 'North'), (((3, 5), ((1, 1),)), 'East')]","['((2, 6), ((1, 1), (1, 6)))', '((5, 1), ((6, 1),))', '((5, 3), ((1, 6), (6, 6)))', '((5, 3), ((1, 6),))', '((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))']","['((3, 5), ((1, 1),))', '((2, 6), ((1, 1),))', '((2, 6), ((1, 1), (1, 6)))', '((5, 1), ((6, 1),))', '((5, 3), ((1, 6), (6, 6)))', '((5, 3), ((1, 6),))', '((1, 5), ((1, 1), (1, 6)))', '((1, 1), ((1, 1), (1, 6), (6, 6)))', '((1, 1), ((1, 1), (6, 6)))', '((5, 1), ((6, 6),))']",[89 states],12,0,12
