iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
73,"(11, 7)","(12, 7)",West,"[((10, 7), 'West', 41, 15, 56)]","['(27, 2)', '(26, 3)', '(13, 8)', '(20, 17)']","['(27, 2)', '(26, 3)', '(13, 8)', '(20, 17)', '(10, 7)']",[73 states],40,16,56
74,"(27, 2)","(27, 3)",South,"[((27, 1), 'South', 30, 26, 56)]","['(26, 3)', '(10, 7)', '(13, 8)', '(20, 17)']","['(26, 3)', '(10, 7)', '(13, 8)', '(20, 17)', '(27, 1)']",[74 states],29,27,56
75,"(26, 3)","(27, 3)",West,"[((25, 3), 'West', 30, 26, 56)]","['(10, 7)', '(27, 1)', '(13, 8)', '(20, 17)']","['(10, 7)', '(27, 1)', '(13, 8)', '(20, 17)', '(25, 3)']",[75 states],29,27,56
76,"(10, 7)","(11, 7)",West,"[((9, 7), 'West', 42, 14, 56)]","['(27, 1)', '(25, 3)', '(13, 8)', '(20, 17)']","['(27, 1)', '(25, 3)', '(13, 8)', '(20, 17)', '(9, 7)']",[76 states],41,15,56
77,"(27, 1)","(27, 2)",South,"[((26, 1), 'West', 31, 25, 56)]","['(25, 3)', '(9, 7)', '(13, 8)', '(20, 17)']","['(25, 3)', '(9, 7)', '(13, 8)', '(20, 17)', '(26, 1)']",[77 states],30,26,56
78,"(25, 3)","(26, 3)",West,"[((24, 3), 'West', 31, 25, 56)]","['(9, 7)', '(26, 1)', '(13, 8)', '(20, 17)']","['(9, 7)', '(26, 1)', '(13, 8)', '(20, 17)', '(24, 3)']",[78 states],30,26,56
79,"(9, 7)","(10, 7)",West,"[((9, 6), 'South', 43, 13, 56)]","['(26, 1)', '(24, 3)', '(13, 8)', '(20, 17)']","['(26, 1)', '(24, 3)', '(13, 8)', '(20, 17)', '(9, 6)']",[79 states],42,14,56
80,"(26, 1)","(27, 1)",West,"[((25, 1), 'West', 32, 24, 56)]","['(24, 3)', '(9, 6)', '(13, 8)', '(20, 17)']","['(24, 3)', '(9, 6)', '(13, 8)', '(20, 17)', '(25, 1)']",[80 states],31,25,56
81,"(24, 3)","(25, 3)",West,"[((23, 3), 'West', 32, 24, 56)]","['(9, 6)', '(25, 1)', '(13, 8)', '(20, 17)']","['(9, 6)', '(25, 1)', '(13, 8)', '(20, 17)', '(23, 3)']",[81 states],31,25,56
82,"(9, 6)","(9, 7)",South,"[((9, 5), 'South', 44, 12, 56)]","['(25, 1)', '(23, 3)', '(13, 8)', '(20, 17)']","['(25, 1)', '(23, 3)', '(13, 8)', '(20, 17)', '(9, 5)']",[82 states],43,13,56
83,"(25, 1)","(26, 1)",West,"[((24, 1), 'West', 33, 23, 56)]","['(23, 3)', '(9, 5)', '(13, 8)', '(20, 17)']","['(23, 3)', '(9, 5)', '(13, 8)', '(20, 17)', '(24, 1)']",[83 states],32,24,56
84,"(23, 3)","(24, 3)",West,"[((22, 3), 'West', 33, 23, 56)]","['(9, 5)', '(24, 1)', '(13, 8)', '(20, 17)']","['(9, 5)', '(24, 1)', '(13, 8)', '(20, 17)', '(22, 3)']",[84 states],32,24,56
85,"(9, 5)","(9, 6)",South,"[((10, 5), 'East', 45, 13, 58)]","['(24, 1)', '(22, 3)', '(13, 8)', '(20, 17)']","['(24, 1)', '(22, 3)', '(13, 8)', '(20, 17)', '(10, 5)']",[85 states],44,12,56
86,"(24, 1)","(25, 1)",West,"[((23, 1), 'West', 34, 22, 56)]","['(22, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(22, 3)', '(23, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[86 states],33,23,56
87,"(22, 3)","(23, 3)",West,"[((21, 3), 'West', 34, 22, 56)]","['(23, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(23, 1)', '(21, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[87 states],33,23,56
88,"(23, 1)","(24, 1)",West,"[((22, 1), 'West', 35, 21, 56)]","['(21, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(21, 3)', '(22, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[88 states],34,22,56
89,"(21, 3)","(22, 3)",West,"[((20, 3), 'West', 35, 21, 56)]","['(22, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(22, 1)', '(20, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[89 states],34,22,56
90,"(22, 1)","(23, 1)",West,"[((21, 1), 'West', 36, 20, 56)]","['(20, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(20, 3)', '(21, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[90 states],35,21,56
91,"(20, 3)","(21, 3)",West,"[((19, 3), 'West', 36, 20, 56)]","['(21, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(21, 1)', '(19, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[91 states],35,21,56
92,"(21, 1)","(22, 1)",West,"[((20, 1), 'West', 37, 19, 56)]","['(19, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(19, 3)', '(20, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[92 states],36,20,56
93,"(19, 3)","(20, 3)",West,"[((18, 3), 'West', 37, 19, 56)]","['(20, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(20, 1)', '(18, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[93 states],36,20,56
94,"(20, 1)","(21, 1)",West,"[((19, 1), 'West', 38, 18, 56)]","['(18, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(18, 3)', '(19, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[94 states],37,19,56
95,"(18, 3)","(19, 3)",West,"[((17, 3), 'West', 38, 18, 56)]","['(19, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(19, 1)', '(17, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[95 states],37,19,56
96,"(19, 1)","(20, 1)",West,"[((18, 1), 'West', 39, 17, 56)]","['(17, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(17, 3)', '(18, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[96 states],38,18,56
97,"(17, 3)","(18, 3)",West,"[((16, 3), 'West', 39, 17, 56)]","['(18, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(18, 1)', '(16, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[97 states],38,18,56
98,"(18, 1)","(19, 1)",West,"[((17, 1), 'West', 40, 16, 56)]","['(16, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(16, 3)', '(17, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[98 states],39,17,56
99,"(16, 3)","(17, 3)",West,"[((15, 3), 'West', 40, 16, 56)]","['(17, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(17, 1)', '(15, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[99 states],39,17,56
100,"(17, 1)","(18, 1)",West,"[((16, 1), 'West', 41, 15, 56)]","['(15, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(15, 3)', '(16, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[100 states],40,16,56
101,"(15, 3)","(16, 3)",West,"[((14, 3), 'West', 41, 15, 56)]","['(16, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(16, 1)', '(14, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[101 states],40,16,56
102,"(16, 1)","(17, 1)",West,"[((15, 1), 'West', 42, 14, 56)]","['(14, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(14, 3)', '(15, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[102 states],41,15,56
103,"(14, 3)","(15, 3)",West,"[((13, 3), 'West', 42, 14, 56)]","['(15, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(15, 1)', '(13, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[103 states],41,15,56
104,"(15, 1)","(16, 1)",West,"[((14, 1), 'West', 43, 13, 56)]","['(13, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(13, 3)', '(14, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[104 states],42,14,56
105,"(13, 3)","(14, 3)",West,"[((12, 3), 'West', 43, 13, 56)]","['(14, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(14, 1)', '(12, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[105 states],42,14,56
106,"(14, 1)","(15, 1)",West,"[((13, 1), 'West', 44, 12, 56)]","['(12, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(12, 3)', '(13, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[106 states],43,13,56
107,"(12, 3)","(13, 3)",West,"[((11, 3), 'West', 44, 12, 56)]","['(13, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(13, 1)', '(11, 3)', '(13, 8)', '(10, 5)', '(20, 17)']",[107 states],43,13,56
108,"(13, 1)","(14, 1)",West,"[((12, 1), 'West', 45, 11, 56)]","['(11, 3)', '(20, 17)', '(13, 8)', '(10, 5)']","['(11, 3)', '(12, 1)', '(13, 8)', '(10, 5)', '(20, 17)']",[108 states],44,12,56
109,"(11, 3)","(12, 3)",West,"[((11, 4), 'North', 45, 13, 58), ((10, 3), 'West', 45, 11, 56)]","['(12, 1)', '(20, 17)', '(13, 8)', '(10, 5)']","['(12, 1)', '(20, 17)', '(10, 3)', '(10, 5)', '(11, 4)', '(13, 8)']",[109 states],44,12,56
110,"(12, 1)","(13, 1)",West,"[((11, 1), 'West', 46, 10, 56)]","['(10, 3)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(10, 3)', '(20, 17)', '(11, 1)', '(10, 5)', '(11, 4)', '(13, 8)']",[110 states],45,11,56
111,"(10, 3)","(11, 3)",West,"[((9, 3), 'West', 46, 10, 56)]","['(11, 1)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(11, 1)', '(20, 17)', '(9, 3)', '(10, 5)', '(11, 4)', '(13, 8)']",[111 states],45,11,56
112,"(11, 1)","(12, 1)",West,"[((10, 1), 'West', 47, 9, 56)]","['(9, 3)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(9, 3)', '(20, 17)', '(10, 1)', '(10, 5)', '(11, 4)', '(13, 8)']",[112 states],46,10,56
113,"(9, 3)","(10, 3)",West,"[((8, 3), 'West', 47, 9, 56)]","['(10, 1)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(10, 1)', '(20, 17)', '(8, 3)', '(10, 5)', '(11, 4)', '(13, 8)']",[113 states],46,10,56
114,"(10, 1)","(11, 1)",West,"[((9, 1), 'West', 48, 8, 56)]","['(8, 3)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(8, 3)', '(20, 17)', '(9, 1)', '(10, 5)', '(11, 4)', '(13, 8)']",[114 states],47,9,56
115,"(8, 3)","(9, 3)",West,"[((7, 3), 'West', 48, 8, 56)]","['(9, 1)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(9, 1)', '(20, 17)', '(7, 3)', '(10, 5)', '(11, 4)', '(13, 8)']",[115 states],47,9,56
116,"(9, 1)","(10, 1)",West,"[((8, 1), 'West', 49, 7, 56)]","['(7, 3)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(7, 3)', '(20, 17)', '(8, 1)', '(10, 5)', '(11, 4)', '(13, 8)']",[116 states],48,8,56
117,"(7, 3)","(8, 3)",West,"[((6, 3), 'West', 49, 7, 56)]","['(8, 1)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(8, 1)', '(20, 17)', '(6, 3)', '(10, 5)', '(11, 4)', '(13, 8)']",[117 states],48,8,56
118,"(8, 1)","(9, 1)",West,"[((7, 1), 'West', 50, 6, 56)]","['(6, 3)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(6, 3)', '(20, 17)', '(7, 1)', '(10, 5)', '(11, 4)', '(13, 8)']",[118 states],49,7,56
119,"(6, 3)","(7, 3)",West,"[((5, 3), 'West', 50, 6, 56)]","['(7, 1)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(7, 1)', '(20, 17)', '(5, 3)', '(10, 5)', '(11, 4)', '(13, 8)']",[119 states],49,7,56
120,"(7, 1)","(8, 1)",West,"[((6, 1), 'West', 51, 5, 56)]","['(5, 3)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(5, 3)', '(20, 17)', '(6, 1)', '(10, 5)', '(11, 4)', '(13, 8)']",[120 states],50,6,56
121,"(5, 3)","(6, 3)",West,"[((5, 4), 'North', 51, 7, 58)]","['(6, 1)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)']","['(6, 1)', '(20, 17)', '(13, 8)', '(10, 5)', '(11, 4)', '(5, 4)']",[121 states],50,6,56
122,"(6, 1)","(7, 1)",West,"[((5, 1), 'West', 52, 4, 56)]","['(20, 17)', '(10, 5)', '(13, 8)', '(5, 4)', '(11, 4)']","['(5, 1)', '(10, 5)', '(20, 17)', '(5, 4)', '(11, 4)', '(13, 8)']",[122 states],51,5,56
123,"(5, 1)","(6, 1)",West,"[((4, 1), 'West', 53, 3, 56)]","['(20, 17)', '(10, 5)', '(13, 8)', '(5, 4)', '(11, 4)']","['(4, 1)', '(10, 5)', '(20, 17)', '(5, 4)', '(11, 4)', '(13, 8)']",[123 states],52,4,56
124,"(4, 1)","(5, 1)",West,"[((3, 1), 'West', 54, 2, 56)]","['(20, 17)', '(10, 5)', '(13, 8)', '(5, 4)', '(11, 4)']","['(3, 1)', '(10, 5)', '(20, 17)', '(5, 4)', '(11, 4)', '(13, 8)']",[124 states],53,3,56
125,"(3, 1)","(4, 1)",West,"[((2, 1), 'West', 55, 1, 56)]","['(20, 17)', '(10, 5)', '(13, 8)', '(5, 4)', '(11, 4)']","['(2, 1)', '(10, 5)', '(20, 17)', '(5, 4)', '(11, 4)', '(13, 8)']",[125 states],54,2,56
126,"(2, 1)","(3, 1)",West,"[((1, 1), 'West', 56, 0, 56)]","['(20, 17)', '(10, 5)', '(13, 8)', '(5, 4)', '(11, 4)']","['(1, 1)', '(10, 5)', '(20, 17)', '(5, 4)', '(11, 4)', '(13, 8)']",[126 states],55,1,56
127,"(1, 1)","(2, 1)",West,[],"['(20, 17)', '(10, 5)', '(13, 8)', '(5, 4)', '(11, 4)']","['(20, 17)', '(10, 5)', '(13, 8)', '(5, 4)', '(11, 4)']",[126 states],56,0,56
